product,date,regime,tier,spread_target,crude_surprise_mmbbl,surprise_z,driving_season,heating_season,y_actual,y_pred,correct_sign,abs_error,error
CL,2026-03-04,Deep-Backwardation,tier2_physical,m1m2,19496.25,1.277,0,1,2.7194,0.0087,TRUE,2.7106,-2.7106
CL,2026-03-04,Deep-Backwardation,tier2_freight,m1m2,19496.25,1.277,0,1,2.7194,0.0087,TRUE,2.7106,-2.7106
CL,2026-03-04,Deep-Backwardation,tier3_full,m1m2,19496.25,1.277,0,1,2.7194,0.0087,TRUE,2.7106,-2.7106
CL,2026-03-04,Deep-Backwardation,tier2_physical,m2m3,19496.25,1.277,0,1,3.7753,0.0332,TRUE,3.7421,-3.7421
CL,2026-03-04,Deep-Backwardation,tier2_freight,m2m3,19496.25,1.277,0,1,3.7753,0.0332,TRUE,3.7421,-3.7421
CL,2026-03-04,Deep-Backwardation,tier3_full,m2m3,19496.25,1.277,0,1,3.7753,0.004,TRUE,3.7713,-3.7713
CL,2026-03-04,Deep-Backwardation,tier2_physical,m1m6,19496.25,1.277,0,1,12.5078,0.1023,TRUE,12.4056,-12.4056
CL,2026-03-04,Deep-Backwardation,tier2_freight,m1m6,19496.25,1.277,0,1,12.5078,-0.651,FALSE,13.1589,-13.1589
CL,2026-03-04,Deep-Backwardation,tier3_full,m1m6,19496.25,1.277,0,1,12.5078,0.1023,TRUE,12.4056,-12.4056
CL,2026-03-04,Deep-Backwardation,tier2_physical,fly123,19496.25,1.277,0,1,-1.0559,-0.0245,TRUE,1.0314,1.0314
CL,2026-03-04,Deep-Backwardation,tier2_freight,fly123,19496.25,1.277,0,1,-1.0559,-0.0245,TRUE,1.0314,1.0314
CL,2026-03-04,Deep-Backwardation,tier3_full,fly123,19496.25,1.277,0,1,-1.0559,-0.0245,TRUE,1.0314,1.0314
CL,2026-03-04,Deep-Backwardation,tier2_physical,fly136,19496.25,1.277,0,1,0.4815,-0.0184,FALSE,0.4999,-0.4999
CL,2026-03-04,Deep-Backwardation,tier2_freight,fly136,19496.25,1.277,0,1,0.4815,-0.0184,FALSE,0.4999,-0.4999
CL,2026-03-04,Deep-Backwardation,tier3_full,fly136,19496.25,1.277,0,1,0.4815,-0.0184,FALSE,0.4999,-0.4999
CL,2026-03-11,Deep-Backwardation,tier2_physical,m1m2,19114,1.259,0,1,0.7262,0.0087,TRUE,0.7174,-0.7174
CL,2026-03-11,Deep-Backwardation,tier2_freight,m1m2,19114,1.259,0,1,0.7262,0.0087,TRUE,0.7174,-0.7174
CL,2026-03-11,Deep-Backwardation,tier3_full,m1m2,19114,1.259,0,1,0.7262,0.0087,TRUE,0.7174,-0.7174
CL,2026-03-11,Deep-Backwardation,tier2_physical,m2m3,19114,1.259,0,1,1.6931,0.0332,TRUE,1.6599,-1.6599
CL,2026-03-11,Deep-Backwardation,tier2_freight,m2m3,19114,1.259,0,1,1.6931,0.0332,TRUE,1.6599,-1.6599
CL,2026-03-11,Deep-Backwardation,tier3_full,m2m3,19114,1.259,0,1,1.6931,0.0307,TRUE,1.6624,-1.6624
CL,2026-03-11,Deep-Backwardation,tier2_physical,m1m6,19114,1.259,0,1,5.4983,0.1023,TRUE,5.3961,-5.3961
CL,2026-03-11,Deep-Backwardation,tier2_freight,m1m6,19114,1.259,0,1,5.4983,-0.6889,FALSE,6.1873,-6.1873
CL,2026-03-11,Deep-Backwardation,tier3_full,m1m6,19114,1.259,0,1,5.4983,0.1023,TRUE,5.3961,-5.3961
CL,2026-03-11,Deep-Backwardation,tier2_physical,fly123,19114,1.259,0,1,-0.967,-0.0245,TRUE,0.9425,0.9425
CL,2026-03-11,Deep-Backwardation,tier2_freight,fly123,19114,1.259,0,1,-0.967,-0.0245,TRUE,0.9425,0.9425
CL,2026-03-11,Deep-Backwardation,tier3_full,fly123,19114,1.259,0,1,-0.967,-0.0245,TRUE,0.9425,0.9425
CL,2026-03-11,Deep-Backwardation,tier2_physical,fly136,19114,1.259,0,1,-0.6598,-0.0184,TRUE,0.6414,0.6414
CL,2026-03-11,Deep-Backwardation,tier2_freight,fly136,19114,1.259,0,1,-0.6598,-0.0184,TRUE,0.6414,0.6414
CL,2026-03-11,Deep-Backwardation,tier3_full,fly136,19114,1.259,0,1,-0.6598,-0.0184,TRUE,0.6414,0.6414
CL,2026-03-18,Deep-Backwardation,tier2_physical,m1m2,25503,1.557,0,1,0.6108,0.0087,TRUE,0.6021,-0.6021
CL,2026-03-18,Deep-Backwardation,tier2_freight,m1m2,25503,1.557,0,1,0.6108,0.0087,TRUE,0.6021,-0.6021
CL,2026-03-18,Deep-Backwardation,tier3_full,m1m2,25503,1.557,0,1,0.6108,0.0087,TRUE,0.6021,-0.6021
CL,2026-03-18,Deep-Backwardation,tier2_physical,m2m3,25503,1.557,0,1,0.1279,0.0332,TRUE,0.0947,-0.0947
CL,2026-03-18,Deep-Backwardation,tier2_freight,m2m3,25503,1.557,0,1,0.1279,0.0332,TRUE,0.0947,-0.0947
CL,2026-03-18,Deep-Backwardation,tier3_full,m2m3,25503,1.557,0,1,0.1279,0.01,TRUE,0.1178,-0.1178
CL,2026-03-18,Deep-Backwardation,tier2_physical,m1m6,25503,1.557,0,1,1.1949,0.1023,TRUE,1.0926,-1.0926
CL,2026-03-18,Deep-Backwardation,tier2_freight,m1m6,25503,1.557,0,1,1.1949,-1.4908,FALSE,2.6857,-2.6857
CL,2026-03-18,Deep-Backwardation,tier3_full,m1m6,25503,1.557,0,1,1.1949,0.1023,TRUE,1.0926,-1.0926
CL,2026-03-18,Deep-Backwardation,tier2_physical,fly123,25503,1.557,0,1,0.483,-0.0245,FALSE,0.5074,-0.5074
CL,2026-03-18,Deep-Backwardation,tier2_freight,fly123,25503,1.557,0,1,0.483,-0.0245,FALSE,0.5074,-0.5074
CL,2026-03-18,Deep-Backwardation,tier3_full,fly123,25503,1.557,0,1,0.483,-0.0245,FALSE,0.5074,-0.5074
CL,2026-03-18,Deep-Backwardation,tier2_physical,fly136,25503,1.557,0,1,0.2825,-0.0184,FALSE,0.3009,-0.3009
CL,2026-03-18,Deep-Backwardation,tier2_freight,fly136,25503,1.557,0,1,0.2825,-0.0184,FALSE,0.3009,-0.3009
CL,2026-03-18,Deep-Backwardation,tier3_full,fly136,25503,1.557,0,1,0.2825,-0.0184,FALSE,0.3009,-0.3009
CL,2026-03-25,Deep-Backwardation,tier2_physical,m1m2,35304.75,2.015,0,1,2.6554,0.0087,TRUE,2.6466,-2.6466
CL,2026-03-25,Deep-Backwardation,tier2_freight,m1m2,35304.75,2.015,0,1,2.6554,0.0087,TRUE,2.6466,-2.6466
CL,2026-03-25,Deep-Backwardation,tier3_full,m1m2,35304.75,2.015,0,1,2.6554,0.0087,TRUE,2.6466,-2.6466
CL,2026-03-25,Deep-Backwardation,tier2_physical,m2m3,35304.75,2.015,0,1,1.7275,0.0332,TRUE,1.6943,-1.6943
CL,2026-03-25,Deep-Backwardation,tier2_freight,m2m3,35304.75,2.015,0,1,1.7275,0.0332,TRUE,1.6943,-1.6943
CL,2026-03-25,Deep-Backwardation,tier3_full,m2m3,35304.75,2.015,0,1,1.7275,0.0169,TRUE,1.7106,-1.7106
CL,2026-03-25,Deep-Backwardation,tier2_physical,m1m6,35304.75,2.015,0,1,6.9189,0.1023,TRUE,6.8167,-6.8167
CL,2026-03-25,Deep-Backwardation,tier2_freight,m1m6,35304.75,2.015,0,1,6.9189,-1.446,FALSE,8.3649,-8.3649
CL,2026-03-25,Deep-Backwardation,tier3_full,m1m6,35304.75,2.015,0,1,6.9189,0.1023,TRUE,6.8167,-6.8167
CL,2026-03-25,Deep-Backwardation,tier2_physical,fly123,35304.75,2.015,0,1,0.9279,-0.0245,FALSE,0.9523,-0.9523
CL,2026-03-25,Deep-Backwardation,tier2_freight,fly123,35304.75,2.015,0,1,0.9279,-0.0245,FALSE,0.9523,-0.9523
CL,2026-03-25,Deep-Backwardation,tier3_full,fly123,35304.75,2.015,0,1,0.9279,-0.0245,FALSE,0.9523,-0.9523
CL,2026-03-25,Deep-Backwardation,tier2_physical,fly136,35304.75,2.015,0,1,1.8468,-0.0184,FALSE,1.8652,-1.8652
CL,2026-03-25,Deep-Backwardation,tier2_freight,fly136,35304.75,2.015,0,1,1.8468,-0.0184,FALSE,1.8652,-1.8652
CL,2026-03-25,Deep-Backwardation,tier3_full,fly136,35304.75,2.015,0,1,1.8468,-0.0184,FALSE,1.8652,-1.8652
CL,2026-04-01,Deep-Backwardation,tier2_physical,m1m2,34791.25,1.991,0,0,5.5075,0.0087,TRUE,5.4988,-5.4988
CL,2026-04-01,Deep-Backwardation,tier2_freight,m1m2,34791.25,1.991,0,0,5.5075,0.0087,TRUE,5.4988,-5.4988
CL,2026-04-01,Deep-Backwardation,tier3_full,m1m2,34791.25,1.991,0,0,5.5075,0.0087,TRUE,5.4988,-5.4988
CL,2026-04-01,Deep-Backwardation,tier2_physical,m2m3,34791.25,1.991,0,0,3.7695,0.0332,TRUE,3.7363,-3.7363
CL,2026-04-01,Deep-Backwardation,tier2_freight,m2m3,34791.25,1.991,0,0,3.7695,0.0332,TRUE,3.7363,-3.7363
CL,2026-04-01,Deep-Backwardation,tier3_full,m2m3,34791.25,1.991,0,0,3.7695,0.0914,TRUE,3.6781,-3.6781
CL,2026-04-01,Deep-Backwardation,tier2_physical,m1m6,34791.25,1.991,0,0,10.7807,0.1023,TRUE,10.6785,-10.6785
CL,2026-04-01,Deep-Backwardation,tier2_freight,m1m6,34791.25,1.991,0,0,10.7807,-1.1907,FALSE,11.9714,-11.9714
CL,2026-04-01,Deep-Backwardation,tier3_full,m1m6,34791.25,1.991,0,0,10.7807,0.1023,TRUE,10.6785,-10.6785
CL,2026-04-01,Deep-Backwardation,tier2_physical,fly123,34791.25,1.991,0,0,1.738,-0.0245,FALSE,1.7625,-1.7625
CL,2026-04-01,Deep-Backwardation,tier2_freight,fly123,34791.25,1.991,0,0,1.738,-0.0245,FALSE,1.7625,-1.7625
CL,2026-04-01,Deep-Backwardation,tier3_full,fly123,34791.25,1.991,0,0,1.738,-0.0245,FALSE,1.7625,-1.7625
CL,2026-04-01,Deep-Backwardation,tier2_physical,fly136,34791.25,1.991,0,0,7.7733,-0.0184,FALSE,7.7917,-7.7917
CL,2026-04-01,Deep-Backwardation,tier2_freight,fly136,34791.25,1.991,0,0,7.7733,-0.0184,FALSE,7.7917,-7.7917
CL,2026-04-01,Deep-Backwardation,tier3_full,fly136,34791.25,1.991,0,0,7.7733,-0.0184,FALSE,7.7917,-7.7917
CL,2026-04-08,Deep-Backwardation,tier2_physical,m1m2,40589.75,2.261,0,0,-0.1557,0.0087,FALSE,0.1645,0.1645
CL,2026-04-08,Deep-Backwardation,tier2_freight,m1m2,40589.75,2.261,0,0,-0.1557,0.0087,FALSE,0.1645,0.1645
CL,2026-04-08,Deep-Backwardation,tier3_full,m1m2,40589.75,2.261,0,0,-0.1557,0.0087,FALSE,0.1645,0.1645
CL,2026-04-08,Deep-Backwardation,tier2_physical,m2m3,40589.75,2.261,0,0,0.2787,0.0332,TRUE,0.2455,-0.2455
CL,2026-04-08,Deep-Backwardation,tier2_freight,m2m3,40589.75,2.261,0,0,0.2787,0.0332,TRUE,0.2455,-0.2455
CL,2026-04-08,Deep-Backwardation,tier3_full,m2m3,40589.75,2.261,0,0,0.2787,0.0455,TRUE,0.2332,-0.2332
CL,2026-04-08,Deep-Backwardation,tier2_physical,m1m6,40589.75,2.261,0,0,-0.233,0.1023,FALSE,0.3353,0.3353
CL,2026-04-08,Deep-Backwardation,tier2_freight,m1m6,40589.75,2.261,0,0,-0.233,0.537,FALSE,0.77,0.77
CL,2026-04-08,Deep-Backwardation,tier3_full,m1m6,40589.75,2.261,0,0,-0.233,0.1023,FALSE,0.3353,0.3353
CL,2026-04-08,Deep-Backwardation,tier2_physical,fly123,40589.75,2.261,0,0,-0.4344,-0.0245,TRUE,0.41,0.41
CL,2026-04-08,Deep-Backwardation,tier2_freight,fly123,40589.75,2.261,0,0,-0.4344,-0.0245,TRUE,0.41,0.41
CL,2026-04-08,Deep-Backwardation,tier3_full,fly123,40589.75,2.261,0,0,-0.4344,-0.0245,TRUE,0.41,0.41
CL,2026-04-08,Deep-Backwardation,tier2_physical,fly136,40589.75,2.261,0,0,0.479,-0.0184,FALSE,0.4974,-0.4974
CL,2026-04-08,Deep-Backwardation,tier2_freight,fly136,40589.75,2.261,0,0,0.479,-0.0184,FALSE,0.4974,-0.4974
CL,2026-04-08,Deep-Backwardation,tier3_full,fly136,40589.75,2.261,0,0,0.479,-0.0184,FALSE,0.4974,-0.4974
CL,2026-04-15,Deep-Backwardation,tier2_physical,m1m2,25737.25,1.568,0,0,-1.5769,0.0087,FALSE,1.5856,1.5856
CL,2026-04-15,Deep-Backwardation,tier2_freight,m1m2,25737.25,1.568,0,0,-1.5769,0.0087,FALSE,1.5856,1.5856
CL,2026-04-15,Deep-Backwardation,tier3_full,m1m2,25737.25,1.568,0,0,-1.5769,0.0087,FALSE,1.5856,1.5856
CL,2026-04-15,Deep-Backwardation,tier2_physical,m2m3,25737.25,1.568,0,0,-0.375,0.0332,FALSE,0.4082,0.4082
CL,2026-04-15,Deep-Backwardation,tier2_freight,m2m3,25737.25,1.568,0,0,-0.375,0.0332,FALSE,0.4082,0.4082
CL,2026-04-15,Deep-Backwardation,tier3_full,m2m3,25737.25,1.568,0,0,-0.375,0.098,FALSE,0.473,0.473
CL,2026-04-15,Deep-Backwardation,tier2_physical,m1m6,25737.25,1.568,0,0,-2.8769,0.1023,FALSE,2.9792,2.9792
CL,2026-04-15,Deep-Backwardation,tier2_freight,m1m6,25737.25,1.568,0,0,-2.8769,-4.3979,TRUE,1.521,-1.521
CL,2026-04-15,Deep-Backwardation,tier3_full,m1m6,25737.25,1.568,0,0,-2.8769,0.1023,FALSE,2.9792,2.9792
CL,2026-04-15,Deep-Backwardation,tier2_physical,fly123,25737.25,1.568,0,0,-1.2019,-0.0245,TRUE,1.1774,1.1774
CL,2026-04-15,Deep-Backwardation,tier2_freight,fly123,25737.25,1.568,0,0,-1.2019,-0.0245,TRUE,1.1774,1.1774
CL,2026-04-15,Deep-Backwardation,tier3_full,fly123,25737.25,1.568,0,0,-1.2019,-0.0245,TRUE,1.1774,1.1774
CL,2026-04-15,Deep-Backwardation,tier2_physical,fly136,25737.25,1.568,0,0,-1.0269,-0.0184,TRUE,1.0085,1.0085
CL,2026-04-15,Deep-Backwardation,tier2_freight,fly136,25737.25,1.568,0,0,-1.0269,-0.0184,TRUE,1.0085,1.0085
CL,2026-04-15,Deep-Backwardation,tier3_full,fly136,25737.25,1.568,0,0,-1.0269,-0.0184,TRUE,1.0085,1.0085
CL,2026-04-22,Deep-Backwardation,tier2_physical,m1m2,16922.75,1.157,0,0,0.4442,0.0087,TRUE,0.4354,-0.4354
CL,2026-04-22,Deep-Backwardation,tier2_freight,m1m2,16922.75,1.157,0,0,0.4442,0.0087,TRUE,0.4354,-0.4354
CL,2026-04-22,Deep-Backwardation,tier3_full,m1m2,16922.75,1.157,0,0,0.4442,0.0087,TRUE,0.4354,-0.4354
CL,2026-04-22,Deep-Backwardation,tier2_physical,m2m3,16922.75,1.157,0,0,0.1908,0.0332,TRUE,0.1576,-0.1576
CL,2026-04-22,Deep-Backwardation,tier2_freight,m2m3,16922.75,1.157,0,0,0.1908,0.0332,TRUE,0.1576,-0.1576
CL,2026-04-22,Deep-Backwardation,tier3_full,m2m3,16922.75,1.157,0,0,0.1908,0.0489,TRUE,0.1419,-0.1419
CL,2026-04-22,Deep-Backwardation,tier2_physical,m1m6,16922.75,1.157,0,0,1.1562,0.1023,TRUE,1.0539,-1.0539
CL,2026-04-22,Deep-Backwardation,tier2_freight,m1m6,16922.75,1.157,0,0,1.1562,0.2691,TRUE,0.887,-0.887
CL,2026-04-22,Deep-Backwardation,tier3_full,m1m6,16922.75,1.157,0,0,1.1562,0.1023,TRUE,1.0539,-1.0539
CL,2026-04-22,Deep-Backwardation,tier2_physical,fly123,16922.75,1.157,0,0,0.2533,-0.0245,FALSE,0.2778,-0.2778
CL,2026-04-22,Deep-Backwardation,tier2_freight,fly123,16922.75,1.157,0,0,0.2533,-0.0245,FALSE,0.2778,-0.2778
CL,2026-04-22,Deep-Backwardation,tier3_full,fly123,16922.75,1.157,0,0,0.2533,-0.0245,FALSE,0.2778,-0.2778
CL,2026-04-22,Deep-Backwardation,tier2_physical,fly136,16922.75,1.157,0,0,0.1138,-0.0184,FALSE,0.1322,-0.1322
CL,2026-04-22,Deep-Backwardation,tier2_freight,fly136,16922.75,1.157,0,0,0.1138,-0.0184,FALSE,0.1322,-0.1322
CL,2026-04-22,Deep-Backwardation,tier3_full,fly136,16922.75,1.157,0,0,0.1138,-0.0184,FALSE,0.1322,-0.1322
CL,2026-04-29,Deep-Backwardation,tier2_physical,m1m2,-169.75,0.36,0,0,-1.5075,0.0087,FALSE,1.5162,1.5162
CL,2026-04-29,Deep-Backwardation,tier2_freight,m1m2,-169.75,0.36,0,0,-1.5075,0.0087,FALSE,1.5162,1.5162
CL,2026-04-29,Deep-Backwardation,tier3_full,m1m2,-169.75,0.36,0,0,-1.5075,0.0087,FALSE,1.5162,1.5162
CL,2026-04-29,Deep-Backwardation,tier2_physical,m2m3,-169.75,0.36,0,0,-1.3555,0.0332,FALSE,1.3887,1.3887
CL,2026-04-29,Deep-Backwardation,tier2_freight,m2m3,-169.75,0.36,0,0,-1.3555,0.0332,FALSE,1.3887,1.3887
CL,2026-04-29,Deep-Backwardation,tier3_full,m2m3,-169.75,0.36,0,0,-1.3555,0.0533,FALSE,1.4088,1.4088
CL,2026-04-29,Deep-Backwardation,tier2_physical,m1m6,-169.75,0.36,0,0,-5.1517,0.1023,FALSE,5.2539,5.2539
CL,2026-04-29,Deep-Backwardation,tier2_freight,m1m6,-169.75,0.36,0,0,-5.1517,3.3378,FALSE,8.4895,8.4895
CL,2026-04-29,Deep-Backwardation,tier3_full,m1m6,-169.75,0.36,0,0,-5.1517,0.1023,FALSE,5.2539,5.2539
CL,2026-04-29,Deep-Backwardation,tier2_physical,fly123,-169.75,0.36,0,0,-0.152,-0.0245,TRUE,0.1275,0.1275
CL,2026-04-29,Deep-Backwardation,tier2_freight,fly123,-169.75,0.36,0,0,-0.152,-0.0245,TRUE,0.1275,0.1275
CL,2026-04-29,Deep-Backwardation,tier3_full,fly123,-169.75,0.36,0,0,-0.152,-0.0245,TRUE,0.1275,0.1275
CL,2026-04-29,Deep-Backwardation,tier2_physical,fly136,-169.75,0.36,0,0,-0.5743,-0.0184,TRUE,0.556,0.556
CL,2026-04-29,Deep-Backwardation,tier2_freight,fly136,-169.75,0.36,0,0,-0.5743,-0.0184,TRUE,0.556,0.556
CL,2026-04-29,Deep-Backwardation,tier3_full,fly136,-169.75,0.36,0,0,-0.5743,-0.0184,TRUE,0.556,0.556
CL,2026-05-06,Deep-Backwardation,tier2_physical,m1m2,-13280,-0.252,1,0,-0.1517,0.0087,FALSE,0.1604,0.1604
CL,2026-05-06,Deep-Backwardation,tier2_freight,m1m2,-13280,-0.252,1,0,-0.1517,0.0087,FALSE,0.1604,0.1604
CL,2026-05-06,Deep-Backwardation,tier3_full,m1m2,-13280,-0.252,1,0,-0.1517,0.0087,FALSE,0.1604,0.1604
CL,2026-05-06,Deep-Backwardation,tier2_physical,m2m3,-13280,-0.252,1,0,-0.0977,0.0332,FALSE,0.1309,0.1309
CL,2026-05-06,Deep-Backwardation,tier2_freight,m2m3,-13280,-0.252,1,0,-0.0977,0.0332,FALSE,0.1309,0.1309
CL,2026-05-06,Deep-Backwardation,tier3_full,m2m3,-13280,-0.252,1,0,-0.0977,0.0683,FALSE,0.166,0.166
CL,2026-05-06,Deep-Backwardation,tier2_physical,m1m6,-13280,-0.252,1,0,-1.8657,0.1023,FALSE,1.9679,1.9679
CL,2026-05-06,Deep-Backwardation,tier2_freight,m1m6,-13280,-0.252,1,0,-1.8657,5.2813,FALSE,7.1469,7.1469
CL,2026-05-06,Deep-Backwardation,tier3_full,m1m6,-13280,-0.252,1,0,-1.8657,0.1023,FALSE,1.9679,1.9679
CL,2026-05-06,Deep-Backwardation,tier2_physical,fly123,-13280,-0.252,1,0,-0.0539,-0.0245,TRUE,0.0295,0.0295
CL,2026-05-06,Deep-Backwardation,tier2_freight,fly123,-13280,-0.252,1,0,-0.0539,-0.0245,TRUE,0.0295,0.0295
CL,2026-05-06,Deep-Backwardation,tier3_full,fly123,-13280,-0.252,1,0,-0.0539,-0.0245,TRUE,0.0295,0.0295
CL,2026-05-06,Deep-Backwardation,tier2_physical,fly136,-13280,-0.252,1,0,1.3669,-0.0184,FALSE,1.3853,-1.3853
CL,2026-05-06,Deep-Backwardation,tier2_freight,fly136,-13280,-0.252,1,0,1.3669,-0.0184,FALSE,1.3853,-1.3853
CL,2026-05-06,Deep-Backwardation,tier3_full,fly136,-13280,-0.252,1,0,1.3669,-0.0184,FALSE,1.3853,-1.3853
CL,2026-05-13,Deep-Backwardation,tier2_physical,m1m2,-32924.5,-1.168,1,0,0.0861,0.0087,TRUE,0.0774,-0.0774
CL,2026-05-13,Deep-Backwardation,tier2_freight,m1m2,-32924.5,-1.168,1,0,0.0861,0.0087,TRUE,0.0774,-0.0774
CL,2026-05-13,Deep-Backwardation,tier3_full,m1m2,-32924.5,-1.168,1,0,0.0861,0.0087,TRUE,0.0774,-0.0774
CL,2026-05-13,Deep-Backwardation,tier2_physical,m2m3,-32924.5,-1.168,1,0,0.4976,0.0332,TRUE,0.4644,-0.4644
CL,2026-05-13,Deep-Backwardation,tier2_freight,m2m3,-32924.5,-1.168,1,0,0.4976,0.0332,TRUE,0.4644,-0.4644
CL,2026-05-13,Deep-Backwardation,tier3_full,m2m3,-32924.5,-1.168,1,0,0.4976,0.0594,TRUE,0.4383,-0.4383
CL,2026-05-13,Deep-Backwardation,tier2_physical,m1m6,-32924.5,-1.168,1,0,2.3559,0.1023,TRUE,2.2536,-2.2536
CL,2026-05-13,Deep-Backwardation,tier2_freight,m1m6,-32924.5,-1.168,1,0,2.3559,3.1138,TRUE,0.7579,0.7579
CL,2026-05-13,Deep-Backwardation,tier3_full,m1m6,-32924.5,-1.168,1,0,2.3559,0.1023,TRUE,2.2536,-2.2536
CL,2026-05-13,Deep-Backwardation,tier2_physical,fly123,-32924.5,-1.168,1,0,-0.4115,-0.0245,TRUE,0.387,0.387
CL,2026-05-13,Deep-Backwardation,tier2_freight,fly123,-32924.5,-1.168,1,0,-0.4115,-0.0245,TRUE,0.387,0.387
CL,2026-05-13,Deep-Backwardation,tier3_full,fly123,-32924.5,-1.168,1,0,-0.4115,-0.0245,TRUE,0.387,0.387
CL,2026-05-13,Deep-Backwardation,tier2_physical,fly136,-32924.5,-1.168,1,0,-1.1883,-0.0184,TRUE,1.17,1.17
CL,2026-05-13,Deep-Backwardation,tier2_freight,fly136,-32924.5,-1.168,1,0,-1.1883,-0.0184,TRUE,1.17,1.17
CL,2026-05-13,Deep-Backwardation,tier3_full,fly136,-32924.5,-1.168,1,0,-1.1883,-0.0184,TRUE,1.17,1.17
CL,2026-05-20,Easing-Backwardation,tier2_physical,m1m2,-56243.75,-2.255,1,0,-0.8558,-0.0361,TRUE,0.8197,0.8197
CL,2026-05-20,Easing-Backwardation,tier2_freight,m1m2,-56243.75,-2.255,1,0,-0.8558,-0.0361,TRUE,0.8197,0.8197
CL,2026-05-20,Easing-Backwardation,tier3_full,m1m2,-56243.75,-2.255,1,0,-0.8558,-0.0361,TRUE,0.8197,0.8197
CL,2026-05-20,Easing-Backwardation,tier2_physical,m2m3,-56243.75,-2.255,1,0,-0.3972,0.0135,FALSE,0.4108,0.4108
CL,2026-05-20,Easing-Backwardation,tier2_freight,m2m3,-56243.75,-2.255,1,0,-0.3972,0.0135,FALSE,0.4108,0.4108
CL,2026-05-20,Easing-Backwardation,tier3_full,m2m3,-56243.75,-2.255,1,0,-0.3972,0.0135,FALSE,0.4108,0.4108
CL,2026-05-20,Easing-Backwardation,tier2_physical,m1m6,-56243.75,-2.255,1,0,-1.3812,0.048,FALSE,1.4291,1.4291
