product,date,regime,tier,spread_target,crude_surprise_mmbbl,surprise_z,driving_season,heating_season,y_actual,y_pred,correct_sign,abs_error,error
CL,2026-05-20,Easing-Backwardation,tier2_freight,m1m6,-56243.75,-2.255,1,0,-1.3812,0.048,FALSE,1.4291,1.4291
CL,2026-05-20,Easing-Backwardation,tier3_full,m1m6,-56243.75,-2.255,1,0,-1.3812,0.048,FALSE,1.4291,1.4291
CL,2026-05-20,Easing-Backwardation,tier2_physical,fly123,-56243.75,-2.255,1,0,-0.4586,-0.0497,TRUE,0.4089,0.4089
CL,2026-05-20,Easing-Backwardation,tier2_freight,fly123,-56243.75,-2.255,1,0,-0.4586,-0.0497,TRUE,0.4089,0.4089
CL,2026-05-20,Easing-Backwardation,tier3_full,fly123,-56243.75,-2.255,1,0,-0.4586,-0.0497,TRUE,0.4089,0.4089
CL,2026-05-20,Easing-Backwardation,tier2_physical,fly136,-56243.75,-2.255,1,0,-1.1249,-0.0932,TRUE,1.0317,1.0317
CL,2026-05-20,Easing-Backwardation,tier2_freight,fly136,-56243.75,-2.255,1,0,-1.1249,-0.0932,TRUE,1.0317,1.0317
CL,2026-05-20,Easing-Backwardation,tier3_full,fly136,-56243.75,-2.255,1,0,-1.1249,-0.0932,TRUE,1.0317,1.0317
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m1m2,19496.25,1.277,0,1,2.0307,0.0439,TRUE,1.9867,-1.9867
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m1m2,19496.25,1.277,0,1,2.0307,0.1021,TRUE,1.9286,-1.9286
LCO,2026-03-04,Deep-Backwardation,tier3_full,m1m2,19496.25,1.277,0,1,2.0307,0.1021,TRUE,1.9286,-1.9286
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m2m3,19496.25,1.277,0,1,2.2733,0.0238,TRUE,2.2495,-2.2495
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m2m3,19496.25,1.277,0,1,2.2733,0.1107,TRUE,2.1626,-2.1626
LCO,2026-03-04,Deep-Backwardation,tier3_full,m2m3,19496.25,1.277,0,1,2.2733,0.0432,TRUE,2.2302,-2.2302
LCO,2026-03-04,Deep-Backwardation,tier2_physical,m1m6,19496.25,1.277,0,1,6.9323,0.2247,TRUE,6.7076,-6.7076
LCO,2026-03-04,Deep-Backwardation,tier2_freight,m1m6,19496.25,1.277,0,1,6.9323,-0.2625,FALSE,7.1949,-7.1949
LCO,2026-03-04,Deep-Backwardation,tier3_full,m1m6,19496.25,1.277,0,1,6.9323,0.2247,TRUE,6.7076,-6.7076
LCO,2026-03-04,Deep-Backwardation,tier2_physical,fly123,19496.25,1.277,0,1,-0.2427,0.0589,FALSE,0.3016,0.3016
LCO,2026-03-04,Deep-Backwardation,tier2_freight,fly123,19496.25,1.277,0,1,-0.2427,0.0589,FALSE,0.3016,0.3016
LCO,2026-03-04,Deep-Backwardation,tier3_full,fly123,19496.25,1.277,0,1,-0.2427,0.0589,FALSE,0.3016,0.3016
LCO,2026-03-04,Deep-Backwardation,tier2_physical,fly136,19496.25,1.277,0,1,1.6757,0.0659,TRUE,1.6098,-1.6098
LCO,2026-03-04,Deep-Backwardation,tier2_freight,fly136,19496.25,1.277,0,1,1.6757,0.0659,TRUE,1.6098,-1.6098
LCO,2026-03-04,Deep-Backwardation,tier3_full,fly136,19496.25,1.277,0,1,1.6757,0.083,TRUE,1.5926,-1.5926
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m1m2,19114,1.259,0,1,1.6106,0.0447,TRUE,1.5659,-1.5659
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m1m2,19114,1.259,0,1,1.6106,0.1021,TRUE,1.5084,-1.5084
LCO,2026-03-11,Deep-Backwardation,tier3_full,m1m2,19114,1.259,0,1,1.6106,0.1021,TRUE,1.5084,-1.5084
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m2m3,19114,1.259,0,1,1.5533,0.024,TRUE,1.5293,-1.5293
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m2m3,19114,1.259,0,1,1.5533,0.0943,TRUE,1.459,-1.459
LCO,2026-03-11,Deep-Backwardation,tier3_full,m2m3,19114,1.259,0,1,1.5533,0.0432,TRUE,1.5102,-1.5102
LCO,2026-03-11,Deep-Backwardation,tier2_physical,m1m6,19114,1.259,0,1,5.8347,0.2247,TRUE,5.61,-5.61
LCO,2026-03-11,Deep-Backwardation,tier2_freight,m1m6,19114,1.259,0,1,5.8347,-0.2749,FALSE,6.1097,-6.1097
LCO,2026-03-11,Deep-Backwardation,tier3_full,m1m6,19114,1.259,0,1,5.8347,0.2247,TRUE,5.61,-5.61
LCO,2026-03-11,Deep-Backwardation,tier2_physical,fly123,19114,1.259,0,1,0.0572,0.0589,TRUE,0.0017,0.0017
LCO,2026-03-11,Deep-Backwardation,tier2_freight,fly123,19114,1.259,0,1,0.0572,0.0589,TRUE,0.0017,0.0017
LCO,2026-03-11,Deep-Backwardation,tier3_full,fly123,19114,1.259,0,1,0.0572,0.0589,TRUE,0.0017,0.0017
LCO,2026-03-11,Deep-Backwardation,tier2_physical,fly136,19114,1.259,0,1,0.4931,0.0659,TRUE,0.4272,-0.4272
LCO,2026-03-11,Deep-Backwardation,tier2_freight,fly136,19114,1.259,0,1,0.4931,0.0659,TRUE,0.4272,-0.4272
LCO,2026-03-11,Deep-Backwardation,tier3_full,fly136,19114,1.259,0,1,0.4931,0.049,TRUE,0.444,-0.444
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m1m2,25503,1.557,0,1,0.7908,0.0322,TRUE,0.7587,-0.7587
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m1m2,25503,1.557,0,1,0.7908,0.1021,TRUE,0.6887,-0.6887
LCO,2026-03-18,Deep-Backwardation,tier3_full,m1m2,25503,1.557,0,1,0.7908,0.1021,TRUE,0.6887,-0.6887
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m2m3,25503,1.557,0,1,0.5867,0.0198,TRUE,0.5669,-0.5669
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m2m3,25503,1.557,0,1,0.5867,0.0717,TRUE,0.515,-0.515
LCO,2026-03-18,Deep-Backwardation,tier3_full,m2m3,25503,1.557,0,1,0.5867,0.0432,TRUE,0.5435,-0.5435
LCO,2026-03-18,Deep-Backwardation,tier2_physical,m1m6,25503,1.557,0,1,2.1075,0.2247,TRUE,1.8828,-1.8828
LCO,2026-03-18,Deep-Backwardation,tier2_freight,m1m6,25503,1.557,0,1,2.1075,-0.7145,FALSE,2.822,-2.822
LCO,2026-03-18,Deep-Backwardation,tier3_full,m1m6,25503,1.557,0,1,2.1075,0.2247,TRUE,1.8828,-1.8828
LCO,2026-03-18,Deep-Backwardation,tier2_physical,fly123,25503,1.557,0,1,0.2042,0.0589,TRUE,0.1452,-0.1452
LCO,2026-03-18,Deep-Backwardation,tier2_freight,fly123,25503,1.557,0,1,0.2042,0.0589,TRUE,0.1452,-0.1452
LCO,2026-03-18,Deep-Backwardation,tier3_full,fly123,25503,1.557,0,1,0.2042,0.0589,TRUE,0.1452,-0.1452
LCO,2026-03-18,Deep-Backwardation,tier2_physical,fly136,25503,1.557,0,1,0.6475,0.0659,TRUE,0.5816,-0.5816
LCO,2026-03-18,Deep-Backwardation,tier2_freight,fly136,25503,1.557,0,1,0.6475,0.0659,TRUE,0.5816,-0.5816
LCO,2026-03-18,Deep-Backwardation,tier3_full,fly136,25503,1.557,0,1,0.6475,0.0754,TRUE,0.5721,-0.5721
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m1m2,35304.75,2.015,0,1,2.535,0.013,TRUE,2.522,-2.522
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m1m2,35304.75,2.015,0,1,2.535,0.1021,TRUE,2.4329,-2.4329
LCO,2026-03-25,Deep-Backwardation,tier3_full,m1m2,35304.75,2.015,0,1,2.535,0.1021,TRUE,2.4329,-2.4329
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m2m3,35304.75,2.015,0,1,2.0317,0.0133,TRUE,2.0183,-2.0183
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m2m3,35304.75,2.015,0,1,2.0317,0.2307,TRUE,1.801,-1.801
LCO,2026-03-25,Deep-Backwardation,tier3_full,m2m3,35304.75,2.015,0,1,2.0317,0.0432,TRUE,1.9885,-1.9885
LCO,2026-03-25,Deep-Backwardation,tier2_physical,m1m6,35304.75,2.015,0,1,7.7783,0.2247,TRUE,7.5536,-7.5536
LCO,2026-03-25,Deep-Backwardation,tier2_freight,m1m6,35304.75,2.015,0,1,7.7783,-0.8075,FALSE,8.5859,-8.5859
LCO,2026-03-25,Deep-Backwardation,tier3_full,m1m6,35304.75,2.015,0,1,7.7783,0.2247,TRUE,7.5536,-7.5536
LCO,2026-03-25,Deep-Backwardation,tier2_physical,fly123,35304.75,2.015,0,1,0.5033,0.0589,TRUE,0.4444,-0.4444
LCO,2026-03-25,Deep-Backwardation,tier2_freight,fly123,35304.75,2.015,0,1,0.5033,0.0589,TRUE,0.4444,-0.4444
LCO,2026-03-25,Deep-Backwardation,tier3_full,fly123,35304.75,2.015,0,1,0.5033,0.0589,TRUE,0.4444,-0.4444
LCO,2026-03-25,Deep-Backwardation,tier2_physical,fly136,35304.75,2.015,0,1,1.355,0.0659,TRUE,1.2891,-1.2891
LCO,2026-03-25,Deep-Backwardation,tier2_freight,fly136,35304.75,2.015,0,1,1.355,0.0659,TRUE,1.2891,-1.2891
LCO,2026-03-25,Deep-Backwardation,tier3_full,fly136,35304.75,2.015,0,1,1.355,0.0666,TRUE,1.2884,-1.2884
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m1m2,34791.25,1.991,0,0,3.0817,0.014,TRUE,3.0677,-3.0677
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m1m2,34791.25,1.991,0,0,3.0817,0.1021,TRUE,2.9796,-2.9796
LCO,2026-04-01,Deep-Backwardation,tier3_full,m1m2,34791.25,1.991,0,0,3.0817,0.1021,TRUE,2.9796,-2.9796
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m2m3,34791.25,1.991,0,0,2.8883,0.0137,TRUE,2.8747,-2.8747
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m2m3,34791.25,1.991,0,0,2.8883,0.2622,TRUE,2.6262,-2.6262
LCO,2026-04-01,Deep-Backwardation,tier3_full,m2m3,34791.25,1.991,0,0,2.8883,0.0432,TRUE,2.8452,-2.8452
LCO,2026-04-01,Deep-Backwardation,tier2_physical,m1m6,34791.25,1.991,0,0,9.425,0.2247,TRUE,9.2003,-9.2003
LCO,2026-04-01,Deep-Backwardation,tier2_freight,m1m6,34791.25,1.991,0,0,9.425,-0.6863,FALSE,10.1113,-10.1113
LCO,2026-04-01,Deep-Backwardation,tier3_full,m1m6,34791.25,1.991,0,0,9.425,0.2247,TRUE,9.2003,-9.2003
LCO,2026-04-01,Deep-Backwardation,tier2_physical,fly123,34791.25,1.991,0,0,0.1933,0.0589,TRUE,0.1344,-0.1344
LCO,2026-04-01,Deep-Backwardation,tier2_freight,fly123,34791.25,1.991,0,0,0.1933,0.0589,TRUE,0.1344,-0.1344
LCO,2026-04-01,Deep-Backwardation,tier3_full,fly123,34791.25,1.991,0,0,0.1933,0.0589,TRUE,0.1344,-0.1344
LCO,2026-04-01,Deep-Backwardation,tier2_physical,fly136,34791.25,1.991,0,0,2.515,0.0659,TRUE,2.4491,-2.4491
LCO,2026-04-01,Deep-Backwardation,tier2_freight,fly136,34791.25,1.991,0,0,2.515,0.0659,TRUE,2.4491,-2.4491
LCO,2026-04-01,Deep-Backwardation,tier3_full,fly136,34791.25,1.991,0,0,2.515,0.0327,TRUE,2.4823,-2.4823
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m1m2,40589.75,2.261,0,0,0.0381,0.0026,TRUE,0.0355,-0.0355
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m1m2,40589.75,2.261,0,0,0.0381,0.1021,TRUE,0.064,0.064
LCO,2026-04-08,Deep-Backwardation,tier3_full,m1m2,40589.75,2.261,0,0,0.0381,0.1021,TRUE,0.064,0.064
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m2m3,40589.75,2.261,0,0,-0.6904,0.0098,FALSE,0.7002,0.7002
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m2m3,40589.75,2.261,0,0,-0.6904,0.6079,FALSE,1.2983,1.2983
LCO,2026-04-08,Deep-Backwardation,tier3_full,m2m3,40589.75,2.261,0,0,-0.6904,0.0432,FALSE,0.7336,0.7336
LCO,2026-04-08,Deep-Backwardation,tier2_physical,m1m6,40589.75,2.261,0,0,-1.7883,0.2247,FALSE,2.013,2.013
LCO,2026-04-08,Deep-Backwardation,tier2_freight,m1m6,40589.75,2.261,0,0,-1.7883,0.0288,FALSE,1.8172,1.8172
LCO,2026-04-08,Deep-Backwardation,tier3_full,m1m6,40589.75,2.261,0,0,-1.7883,0.2247,FALSE,2.013,2.013
LCO,2026-04-08,Deep-Backwardation,tier2_physical,fly123,40589.75,2.261,0,0,0.7285,0.0589,TRUE,0.6696,-0.6696
LCO,2026-04-08,Deep-Backwardation,tier2_freight,fly123,40589.75,2.261,0,0,0.7285,0.0589,TRUE,0.6696,-0.6696
LCO,2026-04-08,Deep-Backwardation,tier3_full,fly123,40589.75,2.261,0,0,0.7285,0.0589,TRUE,0.6696,-0.6696
LCO,2026-04-08,Deep-Backwardation,tier2_physical,fly136,40589.75,2.261,0,0,0.4837,0.0659,TRUE,0.4178,-0.4178
LCO,2026-04-08,Deep-Backwardation,tier2_freight,fly136,40589.75,2.261,0,0,0.4837,0.0659,TRUE,0.4178,-0.4178
LCO,2026-04-08,Deep-Backwardation,tier3_full,fly136,40589.75,2.261,0,0,0.4837,0.0911,TRUE,0.3926,-0.3926
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m1m2,25737.25,1.568,0,0,0.0468,0.0317,TRUE,0.0151,-0.0151
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m1m2,25737.25,1.568,0,0,0.0468,0.1021,TRUE,0.0553,0.0553
LCO,2026-04-15,Deep-Backwardation,tier3_full,m1m2,25737.25,1.568,0,0,0.0468,0.1021,TRUE,0.0553,0.0553
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m2m3,25737.25,1.568,0,0,-0.0067,0.0197,FALSE,0.0263,0.0263
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m2m3,25737.25,1.568,0,0,-0.0067,-0.3465,TRUE,0.3398,-0.3398
LCO,2026-04-15,Deep-Backwardation,tier3_full,m2m3,25737.25,1.568,0,0,-0.0067,0.0432,FALSE,0.0498,0.0498
LCO,2026-04-15,Deep-Backwardation,tier2_physical,m1m6,25737.25,1.568,0,0,-0.0398,0.2247,FALSE,0.2645,0.2645
LCO,2026-04-15,Deep-Backwardation,tier2_freight,m1m6,25737.25,1.568,0,0,-0.0398,-2.0474,TRUE,2.0076,-2.0076
LCO,2026-04-15,Deep-Backwardation,tier3_full,m1m6,25737.25,1.568,0,0,-0.0398,0.2247,FALSE,0.2645,0.2645
LCO,2026-04-15,Deep-Backwardation,tier2_physical,fly123,25737.25,1.568,0,0,0.0535,0.0589,TRUE,0.0054,0.0054
LCO,2026-04-15,Deep-Backwardation,tier2_freight,fly123,25737.25,1.568,0,0,0.0535,0.0589,TRUE,0.0054,0.0054
LCO,2026-04-15,Deep-Backwardation,tier3_full,fly123,25737.25,1.568,0,0,0.0535,0.0589,TRUE,0.0054,0.0054
LCO,2026-04-15,Deep-Backwardation,tier2_physical,fly136,25737.25,1.568,0,0,0.1202,0.0659,TRUE,0.0543,-0.0543
LCO,2026-04-15,Deep-Backwardation,tier2_freight,fly136,25737.25,1.568,0,0,0.1202,0.0659,TRUE,0.0543,-0.0543
LCO,2026-04-15,Deep-Backwardation,tier3_full,fly136,25737.25,1.568,0,0,0.1202,0.0243,TRUE,0.0959,-0.0959
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m1m2,16922.75,1.157,0,0,0.3388,0.049,TRUE,0.2898,-0.2898
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m1m2,16922.75,1.157,0,0,0.3388,0.1021,TRUE,0.2367,-0.2367
LCO,2026-04-22,Deep-Backwardation,tier3_full,m1m2,16922.75,1.157,0,0,0.3388,0.1021,TRUE,0.2367,-0.2367
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m2m3,16922.75,1.157,0,0,0.5028,0.0255,TRUE,0.4773,-0.4773
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m2m3,16922.75,1.157,0,0,0.5028,0.1456,TRUE,0.3572,-0.3572
LCO,2026-04-22,Deep-Backwardation,tier3_full,m2m3,16922.75,1.157,0,0,0.5028,0.0432,TRUE,0.4597,-0.4597
LCO,2026-04-22,Deep-Backwardation,tier2_physical,m1m6,16922.75,1.157,0,0,1.9663,0.2247,TRUE,1.7416,-1.7416
LCO,2026-04-22,Deep-Backwardation,tier2_freight,m1m6,16922.75,1.157,0,0,1.9663,0.1939,TRUE,1.7725,-1.7725
LCO,2026-04-22,Deep-Backwardation,tier3_full,m1m6,16922.75,1.157,0,0,1.9663,0.2247,TRUE,1.7416,-1.7416
LCO,2026-04-22,Deep-Backwardation,tier2_physical,fly123,16922.75,1.157,0,0,-0.164,0.0589,FALSE,0.223,0.223
LCO,2026-04-22,Deep-Backwardation,tier2_freight,fly123,16922.75,1.157,0,0,-0.164,0.0589,FALSE,0.223,0.223
LCO,2026-04-22,Deep-Backwardation,tier3_full,fly123,16922.75,1.157,0,0,-0.164,0.0589,FALSE,0.223,0.223
LCO,2026-04-22,Deep-Backwardation,tier2_physical,fly136,16922.75,1.157,0,0,-0.283,0.0659,FALSE,0.3489,0.3489
LCO,2026-04-22,Deep-Backwardation,tier2_freight,fly136,16922.75,1.157,0,0,-0.283,0.0659,FALSE,0.3489,0.3489
LCO,2026-04-22,Deep-Backwardation,tier3_full,fly136,16922.75,1.157,0,0,-0.283,0.0867,FALSE,0.3697,0.3697
LCO,2026-04-29,Deep-Backwardation,tier2_physical,m1m2,-169.75,0.36,0,0,-2.6167,0.0825,FALSE,2.6992,2.6992
LCO,2026-04-29,Deep-Backwardation,tier2_freight,m1m2,-169.75,0.36,0,0,-2.6167,0.1021,FALSE,2.7188,2.7188
LCO,2026-04-29,Deep-Backwardation,tier3_full,m1m2,-169.75,0.36,0,0,-2.6167,0.1021,FALSE,2.7188,2.7188
LCO,2026-04-29,Deep-Backwardation,tier2_physical,m2m3,-169.75,0.36,0,0,-2.1967,0.0368,FALSE,2.2335,2.2335
LCO,2026-04-29,Deep-Backwardation,tier2_freight,m2m3,-169.75,0.36,0,0,-2.1967,0.3461,FALSE,2.5428,2.5428
LCO,2026-04-29,Deep-Backwardation,tier3_full,m2m3,-169.75,0.36,0,0,-2.1967,0.0432,FALSE,2.2398,2.2398
LCO,2026-04-29,Deep-Backwardation,tier2_physical,m1m6,-169.75,0.36,0,0,-9.2783,0.2247,FALSE,9.503,9.503
LCO,2026-04-29,Deep-Backwardation,tier2_freight,m1m6,-169.75,0.36,0,0,-9.2783,1.7767,FALSE,11.055,11.055
LCO,2026-04-29,Deep-Backwardation,tier3_full,m1m6,-169.75,0.36,0,0,-9.2783,0.2247,FALSE,9.503,9.503
LCO,2026-04-29,Deep-Backwardation,tier2_physical,fly123,-169.75,0.36,0,0,-0.42,0.0589,FALSE,0.4789,0.4789
LCO,2026-04-29,Deep-Backwardation,tier2_freight,fly123,-169.75,0.36,0,0,-0.42,0.0589,FALSE,0.4789,0.4789
LCO,2026-04-29,Deep-Backwardation,tier3_full,fly123,-169.75,0.36,0,0,-0.42,0.0589,FALSE,0.4789,0.4789
LCO,2026-04-29,Deep-Backwardation,tier2_physical,fly136,-169.75,0.36,0,0,-0.3483,0.0659,FALSE,0.4142,0.4142
LCO,2026-04-29,Deep-Backwardation,tier2_freight,fly136,-169.75,0.36,0,0,-0.3483,0.0659,FALSE,0.4142,0.4142
LCO,2026-04-29,Deep-Backwardation,tier3_full,fly136,-169.75,0.36,0,0,-0.3483,0.0812,FALSE,0.4295,0.4295
LCO,2026-05-06,Deep-Backwardation,tier2_physical,m1m2,-13280,-0.252,1,0,-0.8458,0.1082,FALSE,0.954,0.954
LCO,2026-05-06,Deep-Backwardation,tier2_freight,m1m2,-13280,-0.252,1,0,-0.8458,0.1021,FALSE,0.9479,0.9479
LCO,2026-05-06,Deep-Backwardation,tier3_full,m1m2,-13280,-0.252,1,0,-0.8458,0.1021,FALSE,0.9479,0.9479
LCO,2026-05-06,Deep-Backwardation,tier2_physical,m2m3,-13280,-0.252,1,0,-0.8917,0.0455,FALSE,0.9372,0.9372
LCO,2026-05-06,Deep-Backwardation,tier2_freight,m2m3,-13280,-0.252,1,0,-0.8917,0.4222,FALSE,1.3139,1.3139
LCO,2026-05-06,Deep-Backwardation,tier3_full,m2m3,-13280,-0.252,1,0,-0.8917,0.0432,FALSE,0.9348,0.9348
LCO,2026-05-06,Deep-Backwardation,tier2_physical,m1m6,-13280,-0.252,1,0,-3.0508,0.2247,FALSE,3.2755,3.2755
LCO,2026-05-06,Deep-Backwardation,tier2_freight,m1m6,-13280,-0.252,1,0,-3.0508,2.8166,FALSE,5.8675,5.8675
LCO,2026-05-06,Deep-Backwardation,tier3_full,m1m6,-13280,-0.252,1,0,-3.0508,0.2247,FALSE,3.2755,3.2755
LCO,2026-05-06,Deep-Backwardation,tier2_physical,fly123,-13280,-0.252,1,0,0.0458,0.0589,TRUE,0.0131,0.0131
LCO,2026-05-06,Deep-Backwardation,tier2_freight,fly123,-13280,-0.252,1,0,0.0458,0.0589,TRUE,0.0131,0.0131
LCO,2026-05-06,Deep-Backwardation,tier3_full,fly123,-13280,-0.252,1,0,0.0458,0.0589,TRUE,0.0131,0.0131
LCO,2026-05-06,Deep-Backwardation,tier2_physical,fly136,-13280,-0.252,1,0,-0.4242,0.0659,FALSE,0.4901,0.4901
LCO,2026-05-06,Deep-Backwardation,tier2_freight,fly136,-13280,-0.252,1,0,-0.4242,0.0659,FALSE,0.4901,0.4901
LCO,2026-05-06,Deep-Backwardation,tier3_full,fly136,-13280,-0.252,1,0,-0.4242,0.0621,FALSE,0.4862,0.4862
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m1m2,-32924.5,-1.168,1,0,0.3861,0.1467,TRUE,0.2394,-0.2394
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m1m2,-32924.5,-1.168,1,0,0.3861,0.1021,TRUE,0.284,-0.284
LCO,2026-05-13,Deep-Backwardation,tier3_full,m1m2,-32924.5,-1.168,1,0,0.3861,0.1021,TRUE,0.284,-0.284
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m2m3,-32924.5,-1.168,1,0,0.525,0.0585,TRUE,0.4665,-0.4665
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m2m3,-32924.5,-1.168,1,0,0.525,-0.0253,FALSE,0.5503,-0.5503
LCO,2026-05-13,Deep-Backwardation,tier3_full,m2m3,-32924.5,-1.168,1,0,0.525,0.0432,TRUE,0.4818,-0.4818
LCO,2026-05-13,Deep-Backwardation,tier2_physical,m1m6,-32924.5,-1.168,1,0,2.1361,0.2247,TRUE,1.9114,-1.9114
LCO,2026-05-13,Deep-Backwardation,tier2_freight,m1m6,-32924.5,-1.168,1,0,2.1361,1.9588,TRUE,0.1773,-0.1773
LCO,2026-05-13,Deep-Backwardation,tier3_full,m1m6,-32924.5,-1.168,1,0,2.1361,0.2247,TRUE,1.9114,-1.9114
LCO,2026-05-13,Deep-Backwardation,tier2_physical,fly123,-32924.5,-1.168,1,0,-0.1389,0.0589,FALSE,0.1978,0.1978
LCO,2026-05-13,Deep-Backwardation,tier2_freight,fly123,-32924.5,-1.168,1,0,-0.1389,0.0589,FALSE,0.1978,0.1978
LCO,2026-05-13,Deep-Backwardation,tier3_full,fly123,-32924.5,-1.168,1,0,-0.1389,0.0589,FALSE,0.1978,0.1978
LCO,2026-05-13,Deep-Backwardation,tier2_physical,fly136,-32924.5,-1.168,1,0,-0.3139,0.0659,FALSE,0.3798,0.3798
LCO,2026-05-13,Deep-Backwardation,tier2_freight,fly136,-32924.5,-1.168,1,0,-0.3139,0.0659,FALSE,0.3798,0.3798
LCO,2026-05-13,Deep-Backwardation,tier3_full,fly136,-32924.5,-1.168,1,0,-0.3139,0.0735,FALSE,0.3873,0.3873
