date,M1M2,regime_label,level_z_126,signal,fwd10,fwd21
2025-09-15,12.4203296703297,Backwardation-Deficit,2.11161294943914,SELL,-5.62866300366307,-7.34532967032965
2025-09-16,13.5616883116884,Backwardation-Deficit,2.35302042150135,SELL,-7.67911255411265,-8.97464377727535
2025-09-17,13.5,Backwardation-Deficit,2.33312456393374,SELL,-7.75,-9.16666666666663
2025-09-18,12.411111111111,Backwardation-Deficit,2.08631384997337,SELL,-5.69092140921403,-7.161111111111
2025-09-19,11.7574404761905,Backwardation-Deficit,1.93636653869155,SELL,-6.42410714285713,-7.66617063492062
2025-09-21,12.53125,Backwardation-Deficit,2.10188790776261,SELL,-9.42410714285711,-9.39513888888894
2025-09-22,11.8166666666666,Backwardation-Deficit,1.93695788739263,SELL,-7.46666666666658,-8.70059523809515
2025-09-23,12.3125,Backwardation-Deficit,2.03757466664849,SELL,-7.97534722222224,-9.64583333333337
2025-09-24,10.7666666666667,Backwardation-Deficit,1.69470260522744,FLAT,0.828571428571401,-8.20000000000009
2025-09-25,10.7321428571429,Easing-Backwardation,1.68501527320902,FLAT,1.1144179894179,-7.55803571428579
2025-09-26,9.73809523809518,Easing-Backwardation,1.46619216428945,FLAT,2.68223443223452,-5.45684523809518
2025-09-28,9.41919191919192,Stable-Elevated,1.39647709028801,FLAT,4.14249639249648,-2.62752525252529
2025-09-29,7.6875,Stable-Elevated,1.01600118466875,FLAT,5.8125,-1.80492424242425
2025-09-30,7,Stable-Elevated,0.865151254275694,FLAT,5.411111111111,-1.25
2025-10-01,6.67320261437908,Stable-Elevated,0.793024590960909,FLAT,5.08423786181142,0.0469870875178904
2025-10-02,6.38857142857148,Stable-Elevated,0.730846967686236,FLAT,6.14267857142852,-1.05523809523811
2025-10-03,4.52272727272737,Stable-Elevated,0.324051273793712,FLAT,7.29393939393923,-1.41558441558448
2025-10-05,4.83680555555554,Stable-Elevated,0.394962072801385,FLAT,7.47569444444446,-0.48680555555552
2025-10-06,2.875,Stable-Elevated,-0.0290701229607303,FLAT,7.8916666666667,1.46215277777776
2025-10-07,3.80000000000007,Stable-Elevated,0.168882684149112,FLAT,6.93214285714283,7.79523809523803
2025-10-08,3.79166666666663,Stable-Elevated,0.162679494542815,FLAT,5.94642857142855,8.05489417989417
2025-10-09,5.30555555555554,Stable-Elevated,0.486479208893176,FLAT,4.11363636363638,7.11477411477416
2025-10-10,6.71843434343441,Stable-Elevated,0.787842857964435,FLAT,0.96906565656559,6.84325396825399
2025-10-12,9.61249999999995,Backwardation-Deficit,1.41005655010365,FLAT,-2.61249999999995,3.88750000000005
2025-10-13,9.54166666666663,Stable-Elevated,1.38874465774804,FLAT,-2.86846405228755,2.86944444444437
2025-10-14,7.80555555555554,Stable-Elevated,1.00816229527694,FLAT,-1.41698412698406,3.95188492063496
2025-10-15,7.54166666666663,Stable-Elevated,0.946099747858038,FLAT,-3.01893939393926,4.98958333333337
2025-10-16,7.46666666666658,Stable-Elevated,0.923358334142107,FLAT,-2.62986111111104,4.35000000000002
2025-10-17,7.375,Stable-Elevated,0.897755906288685,FLAT,-4.5,4.9375
2025-10-19,8.35416666666663,Stable-Elevated,1.104729178342,FLAT,-4.55416666666656,2.41250000000007
2025-10-20,8.5,Stable-Elevated,1.13231188422094,FLAT,-4.70833333333337,2.2321428571429
2025-10-21,9.75,Stable-Elevated,1.39421952689105,FLAT,-4.44444444444446,-0.0119047619048196
2025-10-22,14.3555555555555,Backwardation-Deficit,2.37867645395004,SELL,-7.63712121212109,-4.93636363636358
2025-10-23,15,Backwardation-Deficit,2.50714026062382,SELL,-5.38750000000005,-7.3125
2025-10-24,16.1833333333334,Backwardation-Deficit,2.75774235422754,SELL,-6.64166666666677,-9.1833333333334
2025-10-26,16.725,Backwardation-Deficit,2.86891943816874,SELL,-8.91944444444446,-10.0517973856209
2025-10-27,17.125,Backwardation-Deficit,2.95125223221707,SELL,-9.58333333333337,-10.7364285714285
2025-10-28,16.5833333333334,Backwardation-Deficit,2.82631711405661,SELL,-9.11666666666682,-12.060606060606
2025-10-29,17.875,Backwardation-Deficit,3.098499227956,SELL,-10.5,-13.0381944444445
2025-10-30,18.75,Backwardation-Deficit,3.28117341219686,SELL,-10.3958333333334,-15.875
2025-10-31,16.7666666666667,Backwardation-Deficit,2.83341659741038,SELL,-8.2666666666667,-12.9666666666666
2025-11-03,16.5,Backwardation-Deficit,2.7611662516155,SELL,-6.75,-12.7083333333334
2025-11-04,18.8857142857144,Backwardation-Deficit,3.2235924395144,SELL,-4.5301587301589,-13.5801587301589
2025-11-05,27.4829545454545,Deep-Backwardation,5.0287517057821,SELL,-12.4829545454545,-20.7645202020201
2025-11-06,48.6958333333333,Deep-Backwardation,9.50711339321313,SELL,-32.5124999999999,-39.0833333333334
2025-11-07,39.2666666666667,Deep-Backwardation,7.49694498520939,SELL,-22.5416666666667,-29.7250000000001
2025-11-10,27.3,Deep-Backwardation,4.95496007435146,SELL,-10.175,-19.4944444444445
2025-11-11,30.1,Deep-Backwardation,5.53613133779242,SELL,-13.5166666666666,-22.5583333333334
2025-11-12,21.4469696969697,Deep-Backwardation,3.68825720486986,SELL,-3.5719696969697,-13.9803030303031
2025-11-13,22.9545454545455,Deep-Backwardation,3.95443068621209,SELL,-4.2045454545455,-15.5795454545455
2025-11-14,27.8888888888889,Deep-Backwardation,4.90623220123819,SELL,-11.1222222222222,-19.5347222222223
2025-11-17,31.4821428571429,Deep-Backwardation,5.52403492414038,SELL,-14.9821428571429,-22.9821428571429
2025-11-18,42.9047619047619,Deep-Backwardation,7.7240389939616,SELL,-24.0190476190475,-33.1547619047619
2025-11-19,44.0039682539682,Deep-Backwardation,7.72028609006403,SELL,-16.5210137085137,-29.6484126984127
2025-11-20,40.3333333333333,Deep-Backwardation,7.00205823774425,SELL,8.3625,-25.3333333333333
2025-11-21,33.6547619047619,Deep-Backwardation,5.68180243124123,SELL,5.6119047619048,-17.4714285714285
2025-11-24,33.125,Deep-Backwardation,5.55725527838128,SELL,-5.825,-16.4
2025-11-25,25.8333333333334,Deep-Backwardation,4.08533019229991,SELL,4.2666666666666,-8.7083333333334
2025-11-26,14.625,Easing-Backwardation,1.89096719275703,SELL,6.8219696969697,1.9583333333334
2025-11-27,14.0082417582418,Easing-Backwardation,1.75299965892804,SELL,8.9463036963037,3.8667582417582
2025-11-28,16.8229166666666,Easing-Backwardation,2.26372418806862,SELL,11.0659722222223,1.9270833333334
2025-12-01,19.25,Easing-Backwardation,2.65604665996145,SELL,12.2321428571429,-2.4833333333333
2025-12-02,15.3552631578947,Easing-Backwardation,1.85789212559579,SELL,27.5494987468672,1.1447368421053
2025-12-03,11.125,Stable-Elevated,1.01024111223326,FLAT,32.8789682539682,7.7607142857144
2025-12-04,11.4166666666666,Stable-Elevated,0.942751566357656,FLAT,28.9166666666667,16.0662878787879
2025-12-05,11.6666666666666,Stable-Elevated,0.891648115975026,FLAT,21.9880952380953,37.0291666666667
2025-12-08,9.49374999999998,Stable-Elevated,0.475644190450411,FLAT,23.63125,29.7729166666667
2025-12-09,3.60000000000002,Stable-Elevated,-0.324377442075384,FLAT,22.2333333333334,23.7
2025-12-10,10,Stable-Elevated,0.383625247673648,FLAT,4.625,20.1
2025-12-11,4.08928571428567,Stable-Elevated,-0.277026457059268,FLAT,9.91895604395613,17.357683982684
2025-12-12,3.55681818181813,Stable-Elevated,-0.33898274662769,FLAT,13.2660984848485,19.3977272727274
2025-12-15,3.02272727272725,Stable-Elevated,-0.401505883326315,FLAT,16.2272727272728,24.8661616161617
2025-12-16,2.75,Stable-Elevated,-0.43675919534196,FLAT,12.6052631578947,28.7321428571429
2025-12-17,4.32500000000005,Stable-Elevated,-0.285740548803454,FLAT,6.79999999999995,38.5797619047619
2025-12-18,2.3125,Stable-Elevated,-0.497033221598305,FLAT,9.1041666666666,41.6914682539682
2025-12-19,2.35000000000002,Stable-Elevated,-0.502142757567352,FLAT,9.31666666666658,37.9833333333333
2025-12-22,2.41666666666663,Stable-Elevated,-0.50343832515027,FLAT,7.07708333333335,31.2380952380953
2025-12-23,2.70833333333337,Stable-Elevated,-0.482891534798775,FLAT,0.89166666666665,30.4166666666666
2025-12-24,2.52857142857147,Stable-Elevated,-0.510288082980872,FLAT,7.47142857142853,23.3047619047619
2025-12-26,2.5,Stable-Elevated,-0.521946893784422,FLAT,1.58928571428567,12.125
2025-12-29,2.25,Stable-Elevated,-0.555259471966729,FLAT,1.30681818181813,11.7582417582418
2025-12-30,2.75,Stable-Elevated,-0.512430674907833,FLAT,0.27272727272725,14.0729166666666
2025-12-31,2.51071428571436,Stable-Elevated,-0.545472646875884,FLAT,0.23928571428564,16.7392857142856
2026-01-02,2,Stable-Elevated,-0.60641053738538,FLAT,2.32500000000005,13.3552631578947
2026-01-05,2.05555555555554,Stable-Elevated,-0.609295294182264,FLAT,0.25694444444446,9.06944444444446
2026-01-06,1.375,Stable-Elevated,-0.682800895999049,FLAT,0.97500000000002,10.0416666666666
2026-01-07,1.35000000000002,Stable-Elevated,-0.688614805777791,FLAT,1.06666666666661,10.3166666666666
2026-01-08,0.333333333333371,Easing-Backwardation,-0.795756945066513,FLAT,2.375,9.16041666666661
2026-01-09,0.899999999999977,Easing-Backwardation,-0.741447102087562,FLAT,1.62857142857149,2.70000000000004
2026-01-12,2.53552631578953,Stable-Elevated,-0.577118280609067,FLAT,-0.03552631578953,7.46447368421047
2026-01-13,4.04166666666663,Stable-Elevated,-0.425445483913786,FLAT,-1.79166666666663,0.0476190476190403
2026-01-14,3.66666666666663,Stable-Elevated,-0.465310014224966,FLAT,-0.91666666666663,-0.1098484848485
2026-01-15,3.75,Stable-Elevated,-0.458250859611569,FLAT,-1.23928571428564,-0.72727272727275
2026-01-16,4.25,Stable-Elevated,-0.407914070580178,FLAT,-2.25,-1.5
2026-01-19,4.75392156862745,Stable-Elevated,-0.357856397476893,FLAT,-2.69836601307191,-0.4289215686274
2026-01-20,4.80555555555566,Stable-Elevated,-0.353644199047933,FLAT,-3.43055555555566,-2.49305555555566
2026-01-21,9.58333333333326,Stable-Elevated,0.133708953613397,FLAT,-8.23333333333324,-7.23333333333324
2026-01-22,7.5,Stable-Elevated,-0.079979805942957,FLAT,-7.16666666666663,-5.08333333333337
2026-01-23,7.5,Stable-Elevated,-0.0789077450722392,FLAT,-6.60000000000002,-4.79166666666663
2026-01-26,10.4857142857144,Stable-Elevated,0.227280062631265,FLAT,-7.95018796992487,-7.95714285714293
2026-01-27,9.5625,Stable-Elevated,0.134551187299701,FLAT,-5.52083333333337,-7.0625
2026-01-28,9.25,Stable-Elevated,0.10337609500293,FLAT,-5.58333333333337,-7
2026-01-29,8.66666666666663,Stable-Elevated,0.0445339691543552,FLAT,-4.91666666666663,-5.91666666666663
2026-01-30,12,Stable-Elevated,0.384631010738727,FLAT,-7.75,-9.48928571428564
2026-02-02,8.16666666666663,Stable-Elevated,-0.0063612427166494,FLAT,-3.41274509803918,-6.16666666666663
2026-02-03,7.16666666666663,Stable-Elevated,-0.10952196069077,FLAT,-2.36111111111097,-5.11111111111109
2026-02-04,6.25,Stable-Elevated,-0.204225548872767,FLAT,3.33333333333326,-4.875
2026-02-05,6.11666666666667,Stable-Elevated,-0.218145581302397,FLAT,1.38333333333333,-4.76666666666665
2026-02-06,4.875,Stable-Elevated,-0.34493150842202,FLAT,2.625,-4.54166666666663
2026-02-19,13,Stable-Elevated,0.477201775708675,FLAT,-2.5142857142856,-12.1
2026-02-20,9.99374999999998,Stable-Elevated,0.16631261528774,FLAT,-0.431249999999981,-7.45822368421045
2026-02-23,11.15,Stable-Elevated,0.283068599550664,FLAT,-1.9,-7.10833333333337
2026-02-24,11.5666666666666,Stable-Elevated,0.324267157331681,FLAT,-2.89999999999997,-7.89999999999997
2026-02-25,10.75,Stable-Elevated,0.238792044422246,FLAT,1.25,-7
2026-02-26,10.1,Stable-Elevated,0.169806162340091,FLAT,-1.93333333333337,-5.85
2026-02-27,9.58333333333326,Stable-Elevated,0.114464901169375,FLAT,-2.41666666666663,-4.82941176470581
2026-03-02,28.8942307692307,Backwardation-Deficit,2.11275380965596,SELL,-22.6442307692307,-24.088675213675
2026-03-03,44.1666666666666,Deep-Backwardation,3.69741023530036,SELL,-38.0499999999999,-34.5833333333333
2026-03-04,62.7083333333334,Deep-Backwardation,5.62415193578765,SELL,-57.8333333333334,-55.2083333333334
2026-03-05,69,Deep-Backwardation,6.28013042577543,SELL,-56,-61.5
2026-03-06,98.75,Deep-Backwardation,9.38290786084174,SELL,-88.75625,-88.2642857142856
2026-03-08,114.208333333333,Deep-Backwardation,11.0025683765972,SELL,-103.058333333333,-104.645833333333
2026-03-09,66.25,Deep-Backwardation,6.00145029676721,SELL,-54.6833333333334,-57
2026-03-10,58.1969696969696,Deep-Backwardation,5.16313232177498,SELL,-47.4469696969696,-49.530303030303
2026-03-11,53.625,Deep-Backwardation,4.68593847408041,SELL,-43.525,-41.625
2026-03-12,57.0833333333333,Deep-Backwardation,5.05049736938368,SELL,-47.5,-48.9166666666667
2026-03-13,112.875,Deep-Backwardation,10.912503598118,SELL,-83.9807692307693,-105.708333333333
2026-03-15,113.458333333333,Deep-Backwardation,10.9778141268919,SELL,-69.2916666666664,-107.208333333333
2026-03-16,110.625,Deep-Backwardation,10.6821659505769,SELL,-47.9166666666666,-104.508333333333
2026-03-17,124.75,Deep-Backwardation,12.170722412543,SELL,-55.75,-119.875
2026-03-18,148.625,Deep-Backwardation,14.6831299028524,SELL,-49.875,-135.625
2026-03-19,155.833333333333,Deep-Backwardation,15.4423476802205,SELL,-41.625,-145.839583333333
2026-03-20,161,Deep-Backwardation,15.9865773374453,SELL,-94.75,-149.85
2026-03-22,158.833333333333,Deep-Backwardation,15.7574722052391,SELL,-100.636363636363,-147.266666666666
2026-03-23,141.964285714286,Deep-Backwardation,13.9785166069458,SELL,-88.339285714286,-131.214285714286
2026-03-24,155.333333333333,Deep-Backwardation,15.3802827999962,SELL,-98.2499999999997,-145.233333333333
2026-03-25,133,Deep-Backwardation,13.0237029838469,SELL,-20.125,-123.416666666667
2026-03-26,160,Deep-Backwardation,15.8546043603931,SELL,-46.541666666667,-131.105769230769
2026-03-27,184.25,Deep-Backwardation,18.3966214725659,SELL,-73.625,-140.083333333333
2026-03-29,181.825,Deep-Backwardation,18.1413594234223,SELL,-57.075,-119.116666666667
2026-03-30,148.0875,Deep-Backwardation,14.6026269516816,SELL,0.537499999999994,-79.0875
2026-03-31,120.729166666667,Deep-Backwardation,11.7323379084889,SELL,35.104166666666,-21.979166666667
2026-04-01,137,Deep-Backwardation,13.4489856504996,SELL,24,-22.791666666667
2026-04-02,160.666666666667,Deep-Backwardation,15.9465509023891,SELL,-1.833333333334,-94.416666666667
2026-04-05,178.444444444444,Deep-Backwardation,17.832861997161,SELL,-36.480158730158,-120.247474747474
2026-04-06,156.666666666667,Deep-Backwardation,15.5513585555331,SELL,-1.333333333334,-103.041666666667
2026-04-07,146.77380952381,Deep-Backwardation,14.5149659068594,SELL,-13.77380952381,-89.6904761904767
2026-04-08,111.5625,Deep-Backwardation,10.8023858388175,SELL,48.4375,1.3125
2026-04-09,142.5,Deep-Backwardation,14.076024700775,SELL,41.75,-29.041666666667
2026-04-10,107.625,Deep-Backwardation,10.3975513224218,SELL,74.2,3
2026-04-12,122,Deep-Backwardation,11.9129064263736,SELL,26.0875,2.75
2026-04-13,99.2142857142858,Deep-Backwardation,9.50145057988354,SELL,21.5148809523812,49.4107142857142
2026-04-14,83.875,Deep-Backwardation,7.87180181870277,SELL,53.125,71.958333333333
2026-04-15,100.85,Deep-Backwardation,9.65412214054236,SELL,59.816666666667,60.15
2026-04-16,95.0833333333333,Deep-Backwardation,9.03230581206922,SELL,83.3611111111107,63.7499999999997
2026-04-17,62,Deep-Backwardation,5.53647473598186,SELL,94.666666666667,79.964285714286
2026-04-19,86.4000000000001,Deep-Backwardation,8.09656111850901,SELL,60.3738095238099,68.9333333333329
2026-04-20,60.75,Deep-Backwardation,5.38273808005991,SELL,50.8125,72.25
2026-04-21,75.5,Deep-Backwardation,6.92646319477965,SELL,67,84.5
2026-04-22,84.625,Deep-Backwardation,7.87913153464316,SELL,23,99.625
2026-04-23,87.25,Deep-Backwardation,8.14088793394847,SELL,34.75,94.575
2026-04-24,90.4642857142858,Deep-Backwardation,8.41787705307323,SELL,8.75,57.6232142857142
2026-04-26,96.1666666666667,Deep-Backwardation,8.72200497027103,SELL,-12.2916666666667,24.5625000000003
2026-04-27,73.5,Deep-Backwardation,6.31275612597639,SELL,27.35,63.5
2026-04-28,62.25,Deep-Backwardation,5.15945510154647,SELL,32.8333333333333,98.416666666667
2026-04-29,68.625,Deep-Backwardation,5.74614946572202,SELL,-6.625,109.819444444444
2026-04-30,74.7000000000001,Deep-Backwardation,6.33191838050331,SELL,11.7,81.9666666666669
2026-05-01,72.8333333333335,Deep-Backwardation,6.12452837088026,SELL,-12.0833333333335,73.9404761904765
2026-05-03,72.0999999999999,Deep-Backwardation,6.0119066741292,SELL,3.40000000000011,39.4625000000001
2026-05-04,71.4791666666667,Deep-Backwardation,5.89625779473497,SELL,13.1458333333333,71.0208333333333
2026-05-05,55.5,Deep-Backwardation,4.25120247185714,SELL,31.75,52.125
2026-05-06,43.375,Easing-Backwardation,3.02384986047693,SELL,47.0892857142858,78.625
2026-05-07,36.5,Easing-Backwardation,2.33508734033305,SELL,59.6666666666667,62.7142857142858
2026-05-08,27,Easing-Backwardation,1.43815681916511,FLAT,46.5,56.875
2026-05-10,26.75,Stable-Elevated,1.39537002406968,FLAT,35.5,74.1
2026-05-11,14.3083333333332,Stable-Elevated,0.257927791686679,FLAT,54.3166666666668,80.7750000000001
2026-05-12,11.0250000000001,Stable-Elevated,-0.0433523327700957,FLAT,63.675,50.9749999999999
2026-05-13,36.625,Easing-Backwardation,2.27400667968267,SELL,36.2083333333335,49.7750000000001
2026-05-14,34,Easing-Backwardation,2.03251642206401,SELL,38.0999999999999,26.75
2026-05-15,41.125,Easing-Backwardation,2.67325243455878,SELL,30.3541666666667,34.375
2026-05-17,41.4642857142858,Easing-Backwardation,2.70176358876227,SELL,14.0357142857142,43.1607142857142
2026-05-18,37.9583333333333,Easing-Backwardation,2.38339017420217,SELL,5.4166666666667,49.2916666666667
2026-05-19,29.4583333333333,Easing-Backwardation,1.61007304603219,FLAT,7.0416666666667,61.0059523809525
2026-05-20,23.875,Stable-Elevated,1.10067522277824,FLAT,3.125,72.2916666666667
